name,size,rent,status,city,server
"Edron Flats, Flat 23",22 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
"Edron Flats, Flat 24",22 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
"Edron Flats, Flat 25",29 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
"Magic Academy, Flat 2",26 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
"Magic Academy, Flat 3",26 sqm,100k gold,auctioned (no bid yet),Edron,Aethera
"Magic Academy, Flat 4",26 sqm,100k gold,auctioned (no bid yet),Edron,Aethera
"Magic Academy, Flat 5",26 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
"Magic Academy, Shop",29 sqm,150k gold,auctioned (no bid yet),Edron,Aethera
"Sky Lane, Sea Tower",95 sqm,300k gold,auctioned (no bid yet),Edron,Aethera
"Stonehome Flats, Flat 01",10 sqm,25k gold,auctioned (no bid yet),Edron,Aethera
"Stonehome Flats, Flat 02",16 sqm,25k gold,auctioned (no bid yet),Edron,Aethera
"Stonehome Flats, Flat 03",22 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
"Stonehome Flats, Flat 04",22 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
"Stonehome Flats, Flat 11",16 sqm,50k gold,auctioned (no bid yet),Edron,Aethera
"Stonehome Flats, Flat 12",16 sqm,50k gold,auctioned (no bid yet),Edron,Aethera
"Stonehome Flats, Flat 13",22 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
"Stonehome Flats, Flat 14",22 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
Stonehome Village 1,42 sqm,150k gold,auctioned (no bid yet),Edron,Aethera
Stonehome Village 3,17 sqm,50k gold,auctioned (no bid yet),Edron,Aethera
Stonehome Village 4,21 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
Stonehome Village 5,26 sqm,80k gold,auctioned (no bid yet),Edron,Aethera
Stonehome Village 6,30 sqm,100k gold,auctioned (no bid yet),Edron,Aethera
Stonehome Village 7,26 sqm,100k gold,auctioned (no bid yet),Edron,Aethera
Stonehome Village 8,17 sqm,25k gold,auctioned (no bid yet),Edron,Aethera
Stonehome Village 9,17 sqm,50k gold,auctioned (no bid yet),Edron,Aethera
Stronghold,215 sqm,800k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 1,37 sqm,200k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 10b,31 sqm,200k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 11,149 sqm,600k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 2,37 sqm,200k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 3,37 sqm,200k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 4,37 sqm,200k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 4a,31 sqm,150k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 4b,31 sqm,150k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 4c,37 sqm,200k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 5,37 sqm,300k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 6b,30 sqm,200k gold,auctioned (no bid yet),Edron,Aethera
Wood Avenue 9b,31 sqm,200k gold,auctioned (no bid yet),Edron,Aethera
Old Sanctuary of God King Qjell,537 sqm,300k gold,auctioned (no bid yet),Beach,Aethera
Marketplace 1,74 sqm,400k gold,auctioned (no bid yet),Issavi,Aethera
Marketplace 2,81 sqm,400k gold,auctioned (no bid yet),Issavi,Aethera
Marketplace 3,130 sqm,400k gold,auctioned (no bid yet),Issavi,Aethera
Palace Vicinity,114 sqm,200k gold,auctioned (no bid yet),Issavi,Aethera
Quay 1,124 sqm,200k gold,auctioned (no bid yet),Issavi,Aethera
Quay 2,81 sqm,200k gold,auctioned (no bid yet),Issavi,Aethera
Admiral's Avenue 1,91 sqm,400k gold,auctioned (no bid yet),Bay,Aethera
Admiral's Avenue 2,94 sqm,400k gold,auctioned (no bid yet),Bay,Aethera
Admiral's Avenue 3,73 sqm,300k gold,auctioned (no bid yet),Bay,Aethera
Freedom Street 1,47 sqm,200k gold,auctioned (no bid yet),Bay,Aethera
Freedom Street 2,115 sqm,400k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 01",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 02",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 03",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 04",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 05",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 06",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 07",17 sqm,80k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 08",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 09",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 10",17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 11",17 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
"Harvester's Haven, Flat 12",17 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Ivory Circle 1,76 sqm,400k gold,auctioned (no bid yet),Bay,Aethera
Ivory Circle 2,126 sqm,400k gold,auctioned (no bid yet),Bay,Aethera
Ivory Mansion,265 sqm,800k gold,auctioned (no bid yet),Bay,Aethera
Lion's Head Reef,149 sqm,400k gold,auctioned (no bid yet),Bay,Aethera
Litter Promenade 1,10 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Litter Promenade 2,10 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
Litter Promenade 3,15 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Litter Promenade 4,13 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Marble Lane 1,192 sqm,600k gold,auctioned (no bid yet),Bay,Aethera
Marble Lane 2,113 sqm,400k gold,auctioned (no bid yet),Bay,Aethera
Marble Lane 3,141 sqm,600k gold,auctioned (no bid yet),Bay,Aethera
Marble Lane 4,110 sqm,400k gold,auctioned (no bid yet),Bay,Aethera
Meriana Beach,146 sqm,150k gold,auctioned (no bid yet),Bay,Aethera
Rum Alley 1,17 sqm,25k gold,auctioned (0 gold; 1 day left),Bay,Aethera
Rum Alley 2,10 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Rum Alley 3,11 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Shady Trail 1,25 sqm,100k gold,auctioned (no bid yet),Bay,Aethera
Shady Trail 2,13 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Shady Trail 3,10 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Smuggler Backyard 1,19 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Smuggler Backyard 2,19 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Smuggler Backyard 3,20 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
Smuggler Backyard 4,13 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Smuggler Backyard 5,17 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Straycat's Corner 1,10 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Straycat's Corner 4,17 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
Straycat's Corner 5,22 sqm,80k gold,auctioned (no bid yet),Bay,Aethera
Straycat's Corner 6,10 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 1,56 sqm,200k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 2,47 sqm,150k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 3a,29 sqm,100k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 3b,37 sqm,150k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 4a,17 sqm,80k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 4b,17 sqm,100k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 4c,13 sqm,25k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 4d,13 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
Sugar Street 5,25 sqm,150k gold,auctioned (no bid yet),Bay,Aethera
The Tavern 1a,49 sqm,150k gold,auctioned (no bid yet),Bay,Aethera
The Tavern 1b,36 sqm,100k gold,auctioned (no bid yet),Bay,Aethera
The Tavern 1c,79 sqm,200k gold,auctioned (no bid yet),Bay,Aethera
The Tavern 1d,29 sqm,100k gold,auctioned (no bid yet),Bay,Aethera
The Tavern 2a,103 sqm,300k gold,auctioned (no bid yet),Bay,Aethera
The Tavern 2b,32 sqm,100k gold,auctioned (no bid yet),Bay,Aethera
The Tavern 2c,19 sqm,50k gold,auctioned (no bid yet),Bay,Aethera
The Tavern 2d,25 sqm,100k gold,auctioned (no bid yet),Bay,Aethera
The Yeah Beach Project,115 sqm,150k gold,auctioned (no bid yet),Bay,Aethera
Trader's Point 1,42 sqm,200k gold,auctioned (no bid yet),Bay,Aethera
Trader's Point 3 (Shop),117 sqm,600k gold,auctioned (no bid yet),Bay,Aethera
Cliffside,160 sqm,600k gold,auctioned (no bid yet),Moonfall,Aethera
Bamboo Garden 1,32 sqm,100k gold,auctioned (no bid yet),Hope,Aethera
Bamboo Garden 2,21 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Bamboo Garden 3,32 sqm,150k gold,auctioned (no bid yet),Hope,Aethera
Banana Bay 1,10 sqm,25k gold,auctioned (no bid yet),Hope,Aethera
Banana Bay 2,17 sqm,50k gold,auctioned (no bid yet),Hope,Aethera
Banana Bay 3,10 sqm,50k gold,auctioned (no bid yet),Hope,Aethera
Banana Bay 4,10 sqm,25k gold,auctioned (no bid yet),Hope,Aethera
Coconut Quay 1,37 sqm,150k gold,auctioned (no bid yet),Hope,Aethera
Coconut Quay 2,21 sqm,100k gold,auctioned (no bid yet),Hope,Aethera
Coconut Quay 3,41 sqm,200k gold,auctioned (no bid yet),Hope,Aethera
Coconut Quay 4,43 sqm,150k gold,auctioned (no bid yet),Hope,Aethera
Crocodile Bridge 1,21 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Crocodile Bridge 2,17 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Crocodile Bridge 3,26 sqm,100k gold,auctioned (no bid yet),Hope,Aethera
Crocodile Bridge 4,99 sqm,300k gold,auctioned (no bid yet),Hope,Aethera
Crocodile Bridge 5,86 sqm,200k gold,auctioned (no bid yet),Hope,Aethera
Flamingo Flats 1,13 sqm,50k gold,auctioned (no bid yet),Hope,Aethera
Flamingo Flats 2,21 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Flamingo Flats 3,13 sqm,50k gold,auctioned (no bid yet),Hope,Aethera
Flamingo Flats 4,17 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Flamingo Flats 5,41 sqm,150k gold,auctioned (no bid yet),Hope,Aethera
Haggler's Hangout 1,26 sqm,100k gold,auctioned (no bid yet),Hope,Aethera
Haggler's Hangout 2,26 sqm,100k gold,auctioned (no bid yet),Hope,Aethera
Haggler's Hangout 3,145 sqm,300k gold,auctioned (no bid yet),Hope,Aethera
Haggler's Hangout 7,141 sqm,400k gold,auctioned (no bid yet),Hope,Aethera
Jungle Edge 1,51 sqm,200k gold,auctioned (no bid yet),Hope,Aethera
Jungle Edge 2,66 sqm,200k gold,auctioned (no bid yet),Hope,Aethera
Jungle Edge 3,17 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Jungle Edge 4,17 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Jungle Edge 5,17 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Jungle Edge 6,10 sqm,25k gold,auctioned (no bid yet),Hope,Aethera
River Homes 1,73 sqm,300k gold,auctioned (no bid yet),Hope,Aethera
River Homes 2a,26 sqm,100k gold,auctioned (no bid yet),Hope,Aethera
River Homes 2b,31 sqm,150k gold,auctioned (no bid yet),Hope,Aethera
River Homes 3,99 sqm,200k gold,auctioned (no bid yet),Hope,Aethera
Woodway 1,17 sqm,80k gold,auctioned (no bid yet),Hope,Aethera
Woodway 2,13 sqm,50k gold,auctioned (no bid yet),Hope,Aethera
Woodway 3,32 sqm,150k gold,auctioned (no bid yet),Hope,Aethera
Woodway 4,9 sqm,25k gold,auctioned (no bid yet),Hope,Aethera
Centre 1,85 sqm,600k gold,auctioned (no bid yet),Silvertides,Aethera
Centre 2,94 sqm,600k gold,auctioned (no bid yet),Silvertides,Aethera
Arena Walk 2,26 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Arena Walk 3,67 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Bears Paw 1,38 sqm,200k gold,auctioned (no bid yet),Svargrond,Aethera
Bears Paw 2,49 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Bears Paw 3,42 sqm,200k gold,auctioned (no bid yet),Svargrond,Aethera
Bears Paw 5,41 sqm,200k gold,auctioned (0 gold; 9 hours left),Svargrond,Aethera
Corner Shop (Shop),47 sqm,200k gold,auctioned (no bid yet),Svargrond,Aethera
Fimbul Shelf 1,25 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Fimbul Shelf 2,27 sqm,100k gold,auctioned (no bid yet),Svargrond,Aethera
Fimbul Shelf 3,33 sqm,100k gold,auctioned (no bid yet),Svargrond,Aethera
Fimbul Shelf 4,27 sqm,100k gold,auctioned (no bid yet),Svargrond,Aethera
Furrier Quarter 1,41 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Furrier Quarter 2,27 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Furrier Quarter 3,26 sqm,100k gold,auctioned (no bid yet),Svargrond,Aethera
Glacier Side 1,30 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Glacier Side 2,91 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Glacier Side 3,37 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Glacier Side 4,41 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Lakeside Mansion,149 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Mammoth House,176 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Pilchard Bin 1,13 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Pilchard Bin 10,10 sqm,50k gold,auctioned (no bid yet),Svargrond,Aethera
Pilchard Bin 2,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Aethera
Pilchard Bin 3,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Aethera
Pilchard Bin 4,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Aethera
Pilchard Bin 7,10 sqm,25k gold,auctioned (no bid yet),Svargrond,Aethera
Pilchard Bin 8,10 sqm,25k gold,auctioned (no bid yet),Svargrond,Aethera
Pilchard Bin 9,10 sqm,50k gold,auctioned (no bid yet),Svargrond,Aethera
Raven Corner 1,19 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Raven Corner 2,33 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Raven Corner 3,19 sqm,100k gold,auctioned (no bid yet),Svargrond,Aethera
Shady Rocks 1,74 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Shady Rocks 2,38 sqm,200k gold,auctioned (no bid yet),Svargrond,Aethera
Shady Rocks 3,87 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Shady Rocks 4 (Shop),58 sqm,200k gold,auctioned (no bid yet),Svargrond,Aethera
Shady Rocks 5,62 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Shelf Site,92 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Skiffs End 1,32 sqm,100k gold,auctioned (no bid yet),Svargrond,Aethera
Skiffs End 2,18 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Spirit Homes 1,32 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Spirit Homes 2,36 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Spirit Homes 3,81 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Spirit Homes 4,22 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Spirit Homes 5,27 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Trout Plaza 1,51 sqm,200k gold,auctioned (no bid yet),Svargrond,Aethera
Trout Plaza 2,32 sqm,150k gold,auctioned (no bid yet),Svargrond,Aethera
Trout Plaza 3,20 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Trout Plaza 4,20 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Trout Plaza 5 (Shop),84 sqm,300k gold,auctioned (no bid yet),Svargrond,Aethera
Tusk Flats 1,19 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Tusk Flats 2,21 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Tusk Flats 3,16 sqm,80k gold,auctioned (no bid yet),Svargrond,Aethera
Tusk Flats 4,9 sqm,25k gold,auctioned (no bid yet),Svargrond,Aethera
Tusk Flats 6,16 sqm,50k gold,auctioned (no bid yet),Svargrond,Aethera
"Alai Flats, Flat 01",17 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 03",17 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 04",17 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 06",25 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 07",17 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 08",17 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 11",17 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 12",17 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 13",17 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 14",20 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 15",30 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 16",30 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 17",20 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 18",20 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 21",17 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 22",17 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 23",17 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 24",20 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 25",30 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 26",30 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 27",20 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Alai Flats, Flat 28",20 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 01",13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 02",13 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 03",13 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 04",13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 05",13 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 06",19 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 11",13 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 12",16 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 14",7 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 15",7 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
"Beach Home Apartments, Flat 16",19 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Farm Lane, 1st floor (Shop)",21 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Farm Lane, 2nd Floor (Shop)",21 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Farm Lane, Basement (Shop)",21 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
Fibula Village 1,13 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
Fibula Village 2,13 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
Fibula Village 4,26 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
Fibula Village 5,26 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Fibula Village, Bar (Shop)",79 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Fibula Village, Tower Flat",78 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Fibula Village, Villa",222 sqm,200k gold,auctioned (no bid yet),Thais,Aethera
Greenshore Village 1,37 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
Greenshore Village 2,26 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
Greenshore Village 3,26 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
Greenshore Village 6,71 sqm,150k gold,auctioned (no bid yet),Thais,Aethera
Greenshore Village 7,21 sqm,25k gold,auctioned (no bid yet),Thais,Aethera
"Greenshore Village, Shop",30 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Greenshore Village, Villa",155 sqm,300k gold,auctioned (no bid yet),Thais,Aethera
Harbour Street 4,17 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
Lower Swamp Lane 1,74 sqm,400k gold,auctioned (no bid yet),Thais,Aethera
Lower Swamp Lane 3,74 sqm,400k gold,auctioned (no bid yet),Thais,Aethera
"Main Street 9, 1st floor (Shop)",32 sqm,200k gold,auctioned (no bid yet),Thais,Aethera
"Main Street 9a, 2nd floor (Shop)",17 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Main Street 9b, 2nd floor (Shop)",28 sqm,150k gold,auctioned (no bid yet),Thais,Aethera
Mill Avenue 1 (Shop),26 sqm,200k gold,auctioned (no bid yet),Thais,Aethera
Mill Avenue 2 (Shop),45 sqm,200k gold,auctioned (no bid yet),Thais,Aethera
Mill Avenue 4,26 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
Mill Avenue 5,59 sqm,300k gold,auctioned (no bid yet),Thais,Aethera
Open-Air Theatre,60 sqm,150k gold,auctioned (no bid yet),Thais,Aethera
Sorcerer's Avenue 1a,21 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
Sorcerer's Avenue 1b,17 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
Sorcerer's Avenue 1c,21 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
Sorcerer's Avenue 5 (Shop),49 sqm,150k gold,auctioned (no bid yet),Thais,Aethera
Sorcerer's Avenue Labs 2a,29 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
Sorcerer's Avenue Labs 2b,29 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
Sorcerer's Avenue Labs 2c,29 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 01",13 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 02",13 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 03",13 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 11",13 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 12",13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 13",19 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 14",13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 21",13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 22",13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 23",19 sqm,80k gold,auctioned (no bid yet),Thais,Aethera
"Sunset Homes, Flat 24",13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 1a,26 sqm,150k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 1b,26 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 3a,21 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 3b,21 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 3c,21 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 3d,21 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 3e,21 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 3f,21 sqm,100k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 5a,13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 5b,13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 5c,13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
The City Wall 5d,13 sqm,50k gold,auctioned (no bid yet),Thais,Aethera
